"year","week","day","N","Users","AnyOutdoor","num.male","num.female","age.median","age.IQR","Rec","Peri","Other_outdoor","Unknown_risk","median.temp","num.rainy","rural","med.small.metro","large.metro","median.SH.index","median.cases","Garden","Mow_lawn","PicnicYard","YardPlay","Brush_clear","Job","ParkPlay","PicnicPark","Camp","Hike","Bike","Hike_Walk","month","percent.rural","percent.med.small.metro","percent.large.metro","percent.female","percent.rainy"
"2019",14,2019-04-08,1,1,1,0,1,50,0,1,1,0,0,9.460019315,0,0,1,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,"4",NA,NA,NA,NA,NA
"2019",15,2019-04-09,1,1,1,0,1,59,0,1,0,0,0,8.638320669,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,"4",NA,NA,NA,NA,NA
"2019",15,2019-04-10,1,1,0,1,0,58,0,0,0,0,0,4.45763779,1,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"4",NA,NA,NA,NA,NA
"2019",15,2019-04-11,1,1,0,1,0,58,0,1,0,0,0,7.23263034,1,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,"4",NA,NA,NA,NA,NA
"2019",15,2019-04-13,1,1,1,0,1,32,0,0,1,0,0,16.09140474,0,1,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,"4",NA,NA,NA,NA,NA
"2019",15,2019-04-14,3,3,2,2,1,39,13,1,1,0,0,12.67550149,3,1,1,1,NA,NA,1,0,0,0,0,0,0,0,0,1,0,1,"4",NA,NA,NA,NA,NA
"2019",15,2019-04-15,2,2,1,1,1,45,13,0,0,0,1,5.2776290015,0,1,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"4",NA,NA,NA,NA,NA
"2019",16,2019-04-16,2,2,2,1,1,45,13,0,1,1,0,12.897281675,0,1,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"4",NA,NA,NA,NA,NA
"2019",16,2019-04-17,3,3,1,2,1,58,16.5,1,0,0,1,13.92623615,0,1,2,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,"4",NA,NA,NA,NA,NA
"2019",16,2019-04-18,4,4,4,3,1,57.5,9,2,2,0,0,13.35948963,1,1,3,0,NA,NA,1,0,0,0,0,0,0,0,0,2,0,2,"4",NA,NA,NA,NA,NA
"2019",16,2019-04-19,4,4,3,2,2,57.5,10,1,2,0,0,11.994622073,2,1,2,1,NA,NA,2,1,0,0,0,0,0,0,0,1,0,1,"4",NA,NA,NA,NA,NA
"2019",16,2019-04-20,7,7,6,4,3,57,18,2,5,0,1,14.09005579,3,2,4,1,NA,NA,3,1,0,0,1,0,0,0,0,2,0,2,"4",0.285714285714286,0.571428571428571,0.142857142857143,0.428571428571429,0.428571428571429
"2019",16,2019-04-21,8,8,4,5,3,53.5,24,2,2,0,2,10.727511084,1,2,5,1,NA,NA,2,0,0,0,1,0,0,0,0,1,0,1,"4",0.25,0.625,0.125,0.375,0.125
"2019",16,2019-04-22,8,8,6,5,3,44.5,24,4,5,0,0,13.22326872,1,2,4,2,NA,NA,3,0,0,1,0,0,0,0,0,2,0,2,"4",0.25,0.5,0.25,0.375,0.125
"2019",17,2019-04-23,5,5,4,3,2,58,33,1,3,0,0,15.87225324,1,1,3,1,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,"4",0.2,0.6,0.2,0.4,0.2
"2019",17,2019-04-24,8,8,8,5,3,38,24,3,6,0,1,12.820170715,0,3,3,2,NA,NA,3,0,0,1,0,1,0,0,0,2,0,2,"4",0.375,0.375,0.25,0.375,0
"2019",17,2019-04-25,6,6,2,3,3,60.5,22.25,1,1,0,0,13.291647275,5,2,3,1,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,"4",0.333333333333333,0.5,0.166666666666667,0.5,0.833333333333333
"2019",17,2019-04-26,9,8,5,5,4,37,31,2,3,0,0,10.20387849,7,4,4,1,NA,NA,1,0,0,1,0,0,0,0,0,1,0,1,"4",0.444444444444444,0.444444444444444,0.111111111111111,0.444444444444444,0.777777777777778
"2019",17,2019-04-27,3,3,2,2,1,58,20.5,1,1,0,0,3.339359255,2,0,2,1,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,"4",NA,NA,NA,NA,NA
"2019",17,2019-04-28,7,7,5,4,3,38,27,1,3,0,2,6.18206079,3,2,4,1,NA,NA,2,0,0,0,0,0,0,0,0,1,0,1,"4",0.285714285714286,0.571428571428571,0.142857142857143,0.428571428571429,0.428571428571429
"2019",17,2019-04-29,6,6,4,4,2,37.5,5.5,0,3,0,1,8.5210202595,2,2,4,0,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,"4",0.333333333333333,0.666666666666667,0,0.333333333333333,0.333333333333333
"2019",18,2019-04-30,6,6,4,4,2,37.5,25,1,2,0,0,14.144683705,3,2,3,1,NA,NA,0,1,0,0,1,0,0,0,0,1,0,1,"4",0.333333333333333,0.5,0.166666666666667,0.333333333333333,0.5
"2019",18,2019-05-01,6,6,2,3,3,44,27.75,1,0,0,1,12.340047905,0,1,4,1,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,"5",0.166666666666667,0.666666666666667,0.166666666666667,0.5,0
"2019",18,2019-05-02,7,7,3,3,4,50,32,2,1,0,1,14.70993168,1,2,4,1,NA,NA,0,0,0,0,1,0,0,0,0,1,1,1,"5",0.285714285714286,0.571428571428571,0.142857142857143,0.571428571428571,0.142857142857143
"2019",18,2019-05-03,10,10,7,6,4,57.5,24.25,3,6,0,0,14.41470628,4,4,5,1,NA,NA,3,2,0,0,0,0,0,0,0,2,0,2,"5",0.4,0.5,0.1,0.4,0.4
"2019",18,2019-05-04,12,12,11,6,6,56.5,16.5,5,7,1,2,13.668677735,4,4,7,1,NA,NA,4,1,2,0,0,0,0,0,1,5,0,5,"5",0.333333333333333,0.583333333333333,0.0833333333333333,0.5,0.333333333333333
"2019",18,2019-05-05,10,10,9,5,5,59.5,28.75,7,4,0,0,14.18077107,7,5,4,1,NA,NA,1,2,0,0,1,0,0,0,1,5,1,5,"5",0.5,0.4,0.1,0.5,0.7
"2019",18,2019-05-06,14,14,13,9,5,60,23,8,7,1,2,15.006331035,3,5,6,3,NA,NA,2,2,1,0,1,0,0,0,0,5,0,5,"5",0.357142857142857,0.428571428571429,0.214285714285714,0.357142857142857,0.214285714285714
"2019",19,2019-05-07,12,12,9,7,5,60,14.5,3,5,1,1,15.16318645,2,3,5,4,NA,NA,3,1,0,0,1,0,0,0,0,2,0,2,"5",0.25,0.416666666666667,0.333333333333333,0.416666666666667,0.166666666666667
"2019",19,2019-05-08,9,9,4,5,4,62,8,3,1,0,1,14.33840283,3,3,4,2,NA,NA,0,1,0,0,0,0,0,0,0,3,0,3,"5",0.333333333333333,0.444444444444444,0.222222222222222,0.444444444444444,0.333333333333333
"2019",19,2019-05-09,12,12,9,9,3,62.5,12.5,7,1,0,1,15.528529115,6,3,6,3,NA,NA,1,0,0,0,0,0,0,1,0,6,0,6,"5",0.25,0.5,0.25,0.25,0.5
"2019",19,2019-05-10,11,11,7,8,3,57,15.5,7,2,0,0,14.38541038,4,3,6,2,NA,NA,2,0,0,0,0,0,0,0,0,5,0,5,"5",0.272727272727273,0.545454545454545,0.181818181818182,0.272727272727273,0.363636363636364
"2019",19,2019-05-11,10,10,10,6,4,59,11,6,7,0,2,11.306050805,6,3,5,2,NA,NA,3,3,0,0,1,0,0,1,0,4,0,4,"5",0.3,0.5,0.2,0.4,0.6
"2019",19,2019-05-12,14,14,11,8,5,60,21.25,6,6,0,1,7.7300221935,10,6,4,4,NA,NA,1,0,1,0,2,0,0,0,1,3,0,3,"5",0.428571428571429,0.285714285714286,0.285714285714286,0.357142857142857,0.714285714285714
"2019",19,2019-05-13,12,12,8,8,4,60,10.5,3,6,0,1,8.8705286885,6,6,4,2,NA,NA,3,3,0,0,0,0,0,0,1,3,0,3,"5",0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.5
"2019",20,2019-05-14,13,13,9,10,3,60,9,8,2,0,0,8.822617521,1,4,6,3,NA,NA,2,0,0,0,0,0,0,1,1,5,0,5,"5",0.307692307692308,0.461538461538462,0.230769230769231,0.230769230769231,0.0769230769230769
"2019",20,2019-05-15,11,11,11,9,2,57,11,6,8,0,0,14.41018106,1,3,6,2,NA,NA,3,4,1,1,0,0,0,0,1,4,1,4,"5",0.272727272727273,0.545454545454545,0.181818181818182,0.181818181818182,0.0909090909090909
"2019",20,2019-05-16,9,9,8,8,1,58,18,4,6,0,1,17.06854745,3,4,4,1,NA,NA,4,4,1,0,0,0,0,0,1,3,0,3,"5",0.444444444444444,0.444444444444444,0.111111111111111,0.111111111111111,0.333333333333333
"2019",20,2019-05-17,10,10,7,7,3,55,24,4,2,1,0,16.916113455,4,3,5,2,NA,NA,1,0,0,1,0,0,0,0,1,2,0,2,"5",0.3,0.5,0.2,0.3,0.4
"2019",20,2019-05-18,8,8,7,5,3,57,30,5,2,0,0,19.74893552,1,3,4,1,NA,NA,1,1,0,0,0,0,0,0,0,3,0,3,"5",0.375,0.5,0.125,0.375,0.125
"2019",20,2019-05-19,9,9,8,4,5,62,15,4,4,0,1,21.94324554,8,3,4,2,NA,NA,2,2,0,0,0,0,0,0,0,4,0,4,"5",0.333333333333333,0.444444444444444,0.222222222222222,0.555555555555556,0.888888888888889
"2019",20,2019-05-20,10,10,9,5,4,60,12.5,5,4,0,4,12.992792545,0,4,5,1,NA,NA,2,3,0,0,1,0,0,0,0,5,0,5,"5",0.4,0.5,0.1,0.4,0
"2019",21,2019-05-21,11,11,8,6,5,57,23.5,6,4,0,2,11.51321362,3,4,5,2,NA,NA,1,2,0,0,1,0,0,0,0,4,0,4,"5",0.363636363636364,0.454545454545455,0.181818181818182,0.454545454545455,0.272727272727273
"2019",21,2019-05-22,12,12,10,7,5,56.5,23.5,6,5,0,3,16.67341926,5,4,5,3,NA,NA,2,0,0,0,2,0,1,0,0,4,0,4,"5",0.333333333333333,0.416666666666667,0.25,0.416666666666667,0.416666666666667
"2019",21,2019-05-23,11,11,9,8,3,57,10.5,6,3,0,3,17.64470867,7,2,5,4,NA,NA,0,3,0,0,0,0,0,0,0,5,0,5,"5",0.181818181818182,0.454545454545455,0.363636363636364,0.272727272727273,0.636363636363636
"2019",21,2019-05-24,12,11,11,8,4,57,25.75,5,8,0,1,16.90882985,5,4,5,3,NA,NA,3,3,2,0,0,0,0,1,0,4,0,4,"5",0.333333333333333,0.416666666666667,0.25,0.333333333333333,0.416666666666667
"2019",21,2019-05-25,16,16,15,11,5,57,24.5,10,9,1,1,20.214135235,7,5,7,4,NA,NA,4,3,3,1,1,0,0,0,0,9,0,9,"5",0.3125,0.4375,0.25,0.3125,0.4375
"2019",21,2019-05-26,14,14,13,8,5,55,26,10,6,0,4,19.62379887,6,3,6,5,NA,NA,3,2,4,0,2,0,0,0,1,10,0,10,"5",0.214285714285714,0.428571428571429,0.357142857142857,0.357142857142857,0.428571428571429
"2019",21,2019-05-27,13,13,13,9,4,59,11,9,7,0,1,18.11832991,10,2,7,4,NA,NA,2,3,1,1,1,0,0,2,1,6,0,6,"5",0.153846153846154,0.538461538461538,0.307692307692308,0.307692307692308,0.769230769230769
"2019",22,2019-05-28,19,19,13,12,7,56,22.5,9,6,0,2,15.93810746,10,4,9,6,NA,NA,4,4,0,0,0,0,1,0,0,8,0,8,"5",0.210526315789474,0.473684210526316,0.315789473684211,0.368421052631579,0.526315789473684
"2019",22,2019-05-29,16,16,13,11,5,55.5,23.5,11,9,1,2,16.67911321,6,7,5,4,NA,NA,4,7,0,0,0,0,0,0,0,7,3,7,"5",0.4375,0.3125,0.25,0.3125,0.375
"2019",22,2019-05-30,24,23,19,14,10,55,26,13,8,1,4,17.80245715,10,10,6,8,NA,NA,4,4,4,0,0,0,0,0,1,11,1,11,"5",0.416666666666667,0.25,0.333333333333333,0.416666666666667,0.416666666666667
"2019",22,2019-05-31,31,31,25,14,17,56,32.5,16,12,0,5,20.42429931,5,9,12,10,NA,NA,6,3,4,0,0,0,0,1,0,15,0,15,"5",0.290322580645161,0.387096774193548,0.32258064516129,0.548387096774194,0.161290322580645
"2019",22,2019-06-01,31,31,25,17,14,54,26.5,18,16,0,0,16.98823763,19,10,11,10,NA,NA,8,6,4,0,2,0,0,4,0,14,1,14,"6",0.32258064516129,0.354838709677419,0.32258064516129,0.451612903225806,0.612903225806452
"2019",22,2019-06-02,33,33,24,16,16,50,26,15,11,3,1,14.35282458,6,9,14,10,NA,NA,7,2,1,0,1,0,0,1,1,11,6,11,"6",0.272727272727273,0.424242424242424,0.303030303030303,0.484848484848485,0.181818181818182
"2019",22,2019-06-03,36,36,29,17,18,47.5,28.25,16,13,3,7,14.3676679,0,10,14,12,NA,NA,7,7,2,0,2,1,0,0,1,13,0,13,"6",0.277777777777778,0.388888888888889,0.333333333333333,0.5,0
"2019",23,2019-06-04,34,34,25,15,19,51.5,25.75,18,9,2,4,19.20413574,26,10,14,10,NA,NA,6,3,0,0,1,0,0,2,1,14,1,14,"6",0.294117647058824,0.411764705882353,0.294117647058824,0.558823529411765,0.764705882352941
"2019",23,2019-06-05,38,38,31,18,20,53.5,27.75,22,14,0,6,20.51542632,8,12,18,8,NA,NA,11,4,1,0,0,0,1,1,0,17,2,17,"6",0.315789473684211,0.473684210526316,0.210526315789474,0.526315789473684,0.210526315789474
"2019",23,2019-06-06,35,33,23,13,20,53,29.5,13,12,0,7,19.43117867,0,10,15,10,NA,NA,6,3,4,0,0,0,0,1,0,9,1,9,"6",0.285714285714286,0.428571428571429,0.285714285714286,0.571428571428571,0
"2019",23,2019-06-07,38,38,27,17,21,51.5,31.25,15,20,0,1,20.40815857,0,9,17,12,NA,NA,11,7,10,0,0,0,0,1,0,14,1,14,"6",0.236842105263158,0.447368421052632,0.315789473684211,0.552631578947368,0
"2019",23,2019-06-08,40,40,33,18,21,53.5,27.5,20,22,2,3,21.70656278,0,10,18,12,NA,NA,7,7,11,0,2,0,0,3,4,14,2,14,"6",0.25,0.45,0.3,0.525,0
"2019",23,2019-06-09,35,35,25,15,19,54,30,18,14,1,2,18.93250522,12,9,16,10,NA,NA,6,3,5,0,0,0,0,3,3,10,1,10,"6",0.257142857142857,0.457142857142857,0.285714285714286,0.542857142857143,0.342857142857143
"2019",23,2019-06-10,34,34,23,14,20,55,28.25,13,10,1,4,15.62479673,11,10,13,11,NA,NA,7,5,2,0,0,0,1,1,1,10,2,10,"6",0.294117647058824,0.382352941176471,0.323529411764706,0.588235294117647,0.323529411764706
"2019",24,2019-06-11,38,38,24,14,24,56,28.5,17,7,2,4,17.86706434,17,11,18,9,NA,NA,3,5,1,0,0,1,0,2,1,12,2,12,"6",0.289473684210526,0.473684210526316,0.236842105263158,0.631578947368421,0.447368421052632
"2019",24,2019-06-12,35,35,18,14,20,56,27.5,12,8,0,2,12.73325057,25,14,14,7,NA,NA,3,3,0,0,1,1,0,0,0,10,0,10,"6",0.4,0.4,0.2,0.571428571428571,0.714285714285714
"2019",24,2019-06-13,38,38,28,16,21,55,25.75,20,14,0,2,14.354377115,16,14,14,10,NA,NA,8,6,0,0,1,0,1,1,1,14,4,14,"6",0.368421052631579,0.368421052631579,0.263157894736842,0.552631578947368,0.421052631578947
"2019",24,2019-06-14,36,36,23,17,19,57,26,11,15,2,1,17.64347701,9,13,11,12,NA,NA,6,8,2,0,1,0,0,0,1,8,0,8,"6",0.361111111111111,0.305555555555556,0.333333333333333,0.527777777777778,0.25
"2019",24,2019-06-15,39,39,27,17,22,58,24,18,18,0,3,17.68467335,21,15,12,12,NA,NA,13,5,1,0,2,0,0,0,2,14,0,14,"6",0.384615384615385,0.307692307692308,0.307692307692308,0.564102564102564,0.538461538461538
"2019",24,2019-06-16,37,37,21,17,19,58,24,14,7,1,1,13.84908964,17,14,11,12,NA,NA,3,3,4,0,0,0,0,1,1,11,1,11,"6",0.378378378378378,0.297297297297297,0.324324324324324,0.513513513513513,0.459459459459459
"2019",24,2019-06-17,39,39,27,19,20,59,26.5,14,21,1,5,17.64218833,6,16,10,13,NA,NA,15,6,4,0,1,0,1,0,1,11,0,11,"6",0.41025641025641,0.256410256410256,0.333333333333333,0.512820512820513,0.153846153846154
"2019",25,2019-06-18,45,45,34,20,25,56,24,24,20,1,3,19.35521189,18,14,18,13,NA,NA,16,3,2,0,3,0,1,2,2,17,2,17,"6",0.311111111111111,0.4,0.288888888888889,0.555555555555556,0.4
"2019",25,2019-06-19,39,39,25,17,21,58,25.5,13,18,0,1,17.53863,19,16,13,10,NA,NA,12,3,3,0,1,1,0,1,0,12,2,12,"6",0.41025641025641,0.333333333333333,0.256410256410256,0.538461538461538,0.487179487179487
"2019",25,2019-06-20,38,38,29,18,20,56,23.75,17,16,0,3,17.65299,11,16,13,9,NA,NA,11,6,0,0,1,0,1,2,2,13,3,13,"6",0.421052631578947,0.342105263157895,0.236842105263158,0.526315789473684,0.289473684210526
"2019",25,2019-06-21,39,38,29,16,23,56,26,18,15,1,4,17.28287,1,15,13,11,NA,NA,8,4,2,1,0,0,0,4,4,14,0,14,"6",0.384615384615385,0.333333333333333,0.282051282051282,0.58974358974359,0.0256410256410256
"2019",25,2019-06-22,37,36,32,16,21,58,24,18,19,2,8,18.89286,3,15,12,10,NA,NA,10,11,4,1,3,0,0,5,3,13,1,13,"6",0.405405405405405,0.324324324324324,0.27027027027027,0.567567567567568,0.0810810810810811
"2019",25,2019-06-23,33,33,29,14,19,60,15,13,19,0,7,19.75331,17,13,11,9,NA,NA,13,3,4,1,2,0,0,1,2,12,0,12,"6",0.393939393939394,0.333333333333333,0.272727272727273,0.575757575757576,0.515151515151515
"2019",25,2019-06-24,37,36,23,17,20,60,26,15,12,1,5,18.75677,28,15,13,9,NA,NA,5,5,0,0,3,1,0,0,0,9,1,9,"6",0.405405405405405,0.351351351351351,0.243243243243243,0.540540540540541,0.756756756756757
"2019",26,2019-06-25,29,29,22,10,19,61,11,14,9,1,3,20.9414,8,11,9,9,NA,NA,6,2,0,0,0,1,1,1,0,12,0,12,"6",0.379310344827586,0.310344827586207,0.310344827586207,0.655172413793103,0.275862068965517
"2019",26,2019-06-26,37,37,25,13,24,60,26,16,14,1,4,21.84551,0,15,11,11,NA,NA,5,5,2,1,2,0,0,0,0,11,1,11,"6",0.405405405405405,0.297297297297297,0.297297297297297,0.648648648648649,0
"2019",26,2019-06-27,37,37,23,15,21,60,26,12,13,1,1,23.06285,29,14,13,10,NA,NA,9,2,1,1,0,0,0,0,0,11,1,11,"6",0.378378378378378,0.351351351351351,0.27027027027027,0.567567567567568,0.783783783783784
